embb_rate,embb_users,embb_req,urllc_rate,urllc_users,urllc_req,miot_rate,miot_users,miot_req,mmtc_rate,mmtc_users,mmtc_req,voice_rate,voice_users,voice_req
9279784322,156,19154624345,3133069,67,3133069,109691462,80,174816127,77119078,101,213918233,155647786,105,326012336
10645426952,149,20274938630,0,49,0,104116332,70,156825714,89426969,93,234300121,154327878,109,286633616
8728331894,172,19016175100,0,87,0,84822083,84,146817185,77960685,102,214358678,117499287,114,243773377
11910964613,152,26651456315,0,50,0,131462044,70,206409345,83630901,92,197685052,132852580,100,303318283
11318752248,119,19262416157,9859665,27,11181040,97084829,51,116958264,78198370,77,178744584,152512212,83,290530538
8749762748,91,11234213776,75014037,26,75014037,56001328,30,57363271,81641441,62,155118619,132243672,66,180659341
4748892837,85,6125479154,22734985,28,22734985,42690258,29,42757587,87428021,56,127948047,74659413,55,88587276
9403205133,76,13708390417,88809101,35,88822635,68060889,21,68060889,65221876,47,70871645,98403689,41,113201466
4866282358,187,11344200896,24541064,112,55047763,18250812,87,41734824,36031983,106,146466820,40512577,125,129123086
13785884607,176,35127472409,24449613,73,30506699,165118841,95,337333842,129677643,103,394294958,183279328,116,562337399
9666908632,202,25164029205,4646083,124,6057086,134227175,99,221296909,88307845,111,284529036,200557632,126,430969906
11106207905,207,28838431631,1411003,123,1411003,120823066,95,202209542,92338155,109,273900399,162468202,131,290568188
11946526547,208,31747099415,0,132,0,89395472,103,203148065,79353761,117,226110995,115837274,132,246990914
11814423339,176,26036341968,0,86,0,125924244,91,254133227,71025739,93,152970879,113835711,105,282625093
8397035294,195,22319024035,0,116,0,109688899,97,211263699,67935864,109,214190785,123466271,123,352746348
11857917977,153,25305513380,0,54,0,120085127,83,221895720,92836243,93,261806425,168982750,111,410346982
9399135639,131,16413437829,8221692,32,8221692,90810312,68,124055189,85788034,86,197441312,149179884,102,261854459
6724688399,183,14337658479,49815100,105,103643419,80538648,90,153945577,70715904,102,172103818,112481468,113,245750719
10475883873,191,28070521457,35735991,93,52351377,135768852,94,281256063,88613978,105,222623501,128268198,109,305407354
10857100641,194,28366077325,11714694,109,16615386,118661619,100,245057953,86575399,107,264236218,125018463,120,316416640
12862698930,151,26516658911,4900692,50,4900692,124221275,86,192558124,91015520,91,242234994,178352815,102,362286995
9800674517,130,14875547585,17429608,30,18102260,74890636,69,93166097,91708548,76,188272413,126878564,92,198894114
7324570912,120,11570678962,87513774,47,110697121,99975799,56,132929405,72196213,82,140594863,89160722,89,155879459
9875633202,98,15161032691,28659377,34,28659377,94668302,51,118451828,98083832,74,171899035,120727004,69,215482211
6108959164,166,14418370009,28480881,96,56308406,65201925,79,100626647,54272312,99,147562767,95196405,111,201689275
12241379319,165,30050549107,21204510,76,27827525,125721668,90,242075632,107943330,105,328381700,162462708,109,402192403
9347407677,207,25345487332,5708449,121,6623015,115320016,97,210716172,89089726,113,306317950,149410124,128,328935820
14096676143,164,30863144798,914566,47,914566,136432931,73,195909124,96965198,96,259594898,174546168,113,335940040
9310873097,207,21968070524,0,125,0,59882069,99,116354506,65870549,116,180408139,106177271,130,247102607
11669812014,185,29265656302,0,83,0,131416526,95,281351781,65437837,97,146400745,138955096,109,338637004
9432898989,205,24278011390,0,127,0,103814456,103,209167697,64579532,115,204472384,119334964,129,304717296
10938392556,200,30710359814,0,117,0,127583718,93,230369047,44651806,110,139892852,152146462,127,425240426
9782619177,209,28758429020,0,124,0,94085422,103,181857376,26330454,113,95241046,143881968,132,377908379
11207629386,196,32141280321,0,111,0,111968413,98,254245486,21346084,106,68910592,141186247,124,348358080
10812690092,176,25408112911,0,70,0,117162127,90,235725081,35317008,85,90294582,159858176,105,313236735
10632776071,153,19740518865,0,55,0,112892365,79,185632950,82580676,87,233192332,109757746,98,205179301
7388161459,184,17031821966,0,106,0,83577514,90,138039660,71882267,106,215380045,100489462,111,241624112
10443611767,182,26661798781,0,84,0,123152957,87,218554935,89494232,105,300879355,134806468,118,371782657
10117804739,180,26722961951,0,90,0,106864243,77,166947645,87421249,99,279290637,153771945,118,351757980
10802283066,160,24106421181,0,64,0,86901174,70,144166439,91844496,97,278662568,155069006,113,301252768
10072086669,157,22105696865,0,83,0,93076921,77,147095366,79625964,100,238365951,123574144,111,254809965
9651900659,144,19371445824,0,50,0,111273553,67,164520059,81517827,99,270385023,121625111,95,252824999
10200981198,121,16769398967,9768336,36,10490790,95692403,55,118542612,93696375,94,274155189,139390965,82,244735948
7194062699,150,13747846595,73949652,80,122771061,68832688,66,96908473,92045536,93,245888007,95411410,97,169304603
10238000174,154,23164719406,42378960,73,48821409,117026783,74,178680118,93633453,95,235944405,129783482,98,283052599
9975817136,156,23131142490,6442449,63,6442449,115377262,76,173976223,86920786,86,204557395,131311448,110,311324938
12651930920,119,19493343114,0,20,0,102310042,53,128806986,81030054,70,158647485,157112931,98,316512277
6603226689,121,9255773339,56220110,41,66999727,47421096,46,51182771,57410405,66,106442284,138527554,92,236824250
5457764085,205,13520106773,51917137,124,108062753,70329691,100,153373626,69715824,110,161575350,102591867,129,222347048
13031075203,187,35266969077,29825187,100,51047820,172980725,97,348726447,112035405,110,307407870,152809331,120,445309858
12413404524,167,26252390561,15415664,79,21222633,125833205,96,218282255,92070267,105,259794354,170755454,112,388522040
10999528840,149,19345962147,5806969,62,5806969,105280252,81,161277789,89833501,92,220832168,151747126,104,269064911
9876558661,127,15564620185,12951874,32,12951874,96286895,58,128028188,87515351,81,188694394,128590602,80,192794992
6963119789,125,12175751771,64544334,60,80413521,67419871,59,86917092,81388203,72,153211666,87529699,76,143206868
10949357678,98,16870095230,20966983,29,20966983,134176712,49,165273614,84356918,58,136703453,141674476,59,226104258
5485060505,166,11057964205,35228226,97,64493642,54785527,75,71123750,46481961,95,127784712,83220843,97,148615265
10678346301,187,29549938270,18724337,97,29265416,120150451,90,230913174,113206733,108,313734297,127530070,120,352974600
13216581002,155,27907202765,10541079,42,10541079,142348520,74,223346267,99052528,94,277462017,179107623,103,392416990
9625234749,156,17742166381,0,55,0,96895391,71,137885857,80918218,87,187909941,150019722,110,257061028
9262196150,159,16429576084,0,84,0,80451367,80,149097693,77055855,98,172616061,113533843,109,225510299
7875762515,204,20952262486,0,118,0,106290514,99,219209945,78928645,115,226240089,108903887,125,293499857
10082458384,205,32724334175,0,122,0,125984262,103,250252211,85427964,112,280213368,137044506,132,410173659
11426303799,205,35265069060,0,127,0,122487405,103,229958751,72930669,116,250044840,161781078,132,426642890
12314958565,196,33034284545,0,115,0,102000429,96,190603597,55746188,110,173202509,152450245,126,333262418
12787713608,171,27116794583,0,63,0,116988930,75,200731253,57359891,81,120086293,145612536,102,259412316
9788043989,129,15932156990,24115865,25,25101587,102470419,59,126912816,80468908,66,170220262,100847561,84,165338664
6449992235,170,15449495839,34595137,98,76630622,65669464,79,116594676,55016894,98,148297670,88194735,99,213108353
11165564332,146,27624795692,36003317,54,42035485,131803111,69,204852079,98641266,95,306933203,160708295,91,357895072
8964037758,158,19723006631,6032168,77,6032168,79291482,81,120517979,90042389,96,283939037,130778622,108,256890885
10883351836,173,25579923937,0,79,0,115097789,79,219298621,99905330,96,257490812,138929570,113,305989203
10925406878,186,25639602825,0,78,0,99735374,83,183366784,80755864,99,211194498,123793550,104,245574529
10434441451,180,24085330022,0,97,0,107944367,84,189956811,77921909,100,214882494,114343861,119,280329997
10103050875,172,22185880916,0,87,0,104177837,88,186417509,79665292,101,220049298,142328915,112,341796310
11142871092,148,20515709071,0,58,0,121888120,77,206031830,81919033,91,212430169,147564213,105,315135152
8074794617,165,15756874338,0,71,0,93612900,78,132852339,76641949,99,202647632,128457899,106,256967761
10263291324,182,24552761357,0,89,0,102398772,90,195974697,88026587,102,218403821,127811235,122,323409983
10211615533,194,25408136195,0,113,0,113594404,98,254186987,80331564,109,231214852,132737929,122,377380696
12476494833,168,28058114856,0,63,0,148488824,81,248565126,91568930,101,245780579,168856762,111,401494687
10352891104,167,21755446286,0,85,0,99641779,89,152286956,75921485,102,199517092,147160077,109,285062355
8402060737,200,19698854178,0,118,0,93575637,96,204031016,67814241,115,225931782,103901298,130,258211178
12243474295,170,28429616739,0,63,0,124533942,80,230487869,68324566,88,151361492,155963100,107,352837243
9724113707,166,20717169511,0,60,0,98204153,79,173878146,69621390,95,207613539,124611212,110,240290296
10888509341,132,20248334241,0,38,0,108532920,64,156572593,97602090,88,266199241,139577932,97,265646783
8379315507,139,14879531961,0,55,0,72432466,68,104861586,81021703,88,206840887,111985928,88,195834935
6604821579,207,20840532823,0,127,0,82743107,103,158868652,70757434,115,212639206,94839131,129,276742928
13213212533,180,36077339760,0,80,0,138454206,94,301563255,101609339,108,325903116,164768020,116,490699516
10271000770,198,25559034472,0,119,0,113565638,96,208919433,90585432,110,244109540,162980493,128,395785859
11654765589,177,26624229994,0,74,0,119951266,82,198333196,81612914,97,227354696,163870703,115,328963555
10625269613,151,19530509601,0,49,0,98870750,76,164763760,77472579,85,217840759,126650638,102,212450929
7639439714,162,14063796829,0,74,0,89029535,82,143636845,79915409,91,195726767,97160812,97,199736036
10300598301,137,20284015382,0,49,0,119229651,69,171228086,96010390,88,185106981,128011162,85,271497297
7741373165,169,17219557248,0,79,0,78436413,85,127534071,60488323,96,175645810,112242110,109,277932436
10522982351,172,25684442141,0,80,0,128400411,85,212428556,85135454,96,250589184,149197142,110,345834246
11607753090,138,23218228807,3697258,34,3697258,99926380,61,126514857,95482391,81,249655812,144325031,91,248321748
7375374608,189,17965215215,46078610,112,113881795,60304017,93,115906858,64400463,104,203044957,91153834,123,207161106
11036311518,205,30776804065,32162362,128,67803185,114405369,102,248583539,80439035,116,281842128,131842901,130,395275343
11579237774,191,28908738898,23351439,113,35640823,133510032,91,251584999,77977917,99,225598825,166232246,118,432088218
